編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPQPMLNJQHLFFAB77CA,坡道機械,0,
RPQPMLNJQHLFFAB77CA,坡道機械,0,
RPTPMLLJQHLFFAB87CA,坡道平面,1500000,22.91
RPVOMLLKQHLFFAB08CA,坡道平面,0,
RPUNMLMJQHLFFBB97CA,坡道平面,0,
RPRPMLNLQHLFFAB08CA,坡道平面,1250000,33.09
RPRPMLMKQHLFFAB87CA,坡道平面,0,38.02
RPXOMLNJQHLFFBB48CA,坡道機械,0,
RPXOMLNJQHLFFBB48CA,坡道機械,0,
RPPPMLNJQHLFFBB77CA,坡道機械,0,
RPWPMLNJQHLFFBB48CA,坡道機械,0,
RPSOMLTJQHLFFBB58CA,坡道機械,0,
RPXOMLPKQHLFFBB78CA,坡道平面,0,
RPOOMLKKQHLFFBB37CA,坡道平面,0,
RPXOMLLKQHLFFBB38CA,坡道機械,0,
RPSNMLQKQHLFFBB28CA,坡道平面,0,
RPPOMLMJQHLFFCB67CA,坡道平面,0,
RPROMLMJQHLFFCB87CA,坡道平面,0,
RPTOMLMJQHLFFCB08CA,坡道平面,0,
RPQOMLMJQHLFFCB77CA,坡道平面,0,
RPPNMLMJQHLFFCB57CA,坡道平面,0,
RPRNMLPJQHLFFCB08CA,坡道平面,0,
RPRPMLTLQHLFFCB88CA,坡道平面,0,14.53
RPRPMLTLQHLFFCB88CA,坡道平面,0,14.53
RPUNMLLKQHLFFCB08CA,坡道平面,0,21.71
RPQOMLRKQHLFFCB38CA,坡道平面,0,27.51
RPQOMLRKQHLFFCB38CA,坡道平面,0,31.42
RPWNMLOJQHLFFCB48CA,坡道平面,0,
RPPNMLMJQHLFFAL38CA,一樓平面,0,
RPQNMLSJQHLFFFL96CA,坡道機械,0,
RPPOMLMJQHLFFGL09CA,坡道平面,0,27.22
RPOOMLOJQHLFFHL66CA,坡道平面,0,
RPSNMLOJQHLFFHL96CA,坡道平面,0,24.80
RPPNMLPLQHLFFHL96CA,坡道平面,0,
RPPNMLTKQHLFFHL27CA,坡道機械,0,
RPPNMLOLQHLFFAL88DA,升降平面,0,
RPRNMLMKQHLFFHL76CA,坡道平面,0,
RPVNMLSJQHLFFGL57CA,坡道機械,0,14.87
RPSNMLTLQHLFFHL67CA,坡道平面,0,
RPWOMLNLQHLFFGL47CA,坡道平面,0,29.09
RPRNMLOJQHLFFGL76CA,坡道機械,0,6.30
RPOOMLKKQHLFFGL88CA,坡道平面,0,
RPQNMLLKQHLFFFL98CA,坡道機械,0,
RPSNMLRKQHLFFFL17CA,坡道平面,0,24.13
RPPPMLMKQHLFFCB87CA,坡道機械,0,
RPQOMLSJQHLFFCB38CA,坡道機械,0,
RPUPMLKKQHLFFCB18CA,坡道機械,0,
RPUOMLTKQHLFFCB98CA,坡道平面,0,29.59
RPUOMLPJQHLFFCB48CA,坡道平面,0,39.74
RPSNMLOJQHLFFCB08CA,坡道平面,0,16.69
RPOQMLTLQHLFFBB58CA,坡道平面,1350000,28.12
RPPOMLKMQHLFFBB67CA,坡道平面,1250000,24.86
RPPQMLQLQHLFFBB38CA,坡道平面,1250000,28.12
RPXPMLQLQHLFFBB09CA,坡道平面,1250000,28.12
RPXPMLQLQHLFFBB09CA,坡道平面,1250000,28.12
RPORMLQLQHLFFBB38CA,坡道平面,1250000,28.12
RPWPMLQLQHLFFBB98CA,坡道平面,1350000,28.12
RPVPMLQLQHLFFBB88CA,坡道平面,1250000,28.12
RPTOMLTKQHLFFBB78CA,坡道機械,0,
RPTPMLTLQHLFFBB98CA,坡道平面,1250000,28.12
RPXNMLTLQHLFFBB56CA,坡道平面,1250000,28.12
RPXNMLTLQHLFFBB56CA,坡道平面,1250000,28.12
RPQPMLTLQHLFFBB68CA,坡道平面,1350000,28.12
RPOPMLTLQHLFFBB48CA,坡道平面,1400000,28.12
RPOPMLTLQHLFFBB48CA,坡道平面,1000000,24.86
RPUPMLQKQHLFFBB68CA,坡道平面,0,
RPUPMLQKQHLFFBB68CA,坡道機械,0,
RPUPMLQKQHLFFBB68CA,坡道機械,0,
RPUPMLQKQHLFFBB68CA,坡道機械,0,
RPUPMLQKQHLFFBB68CA,坡道機械,0,
RPUPMLQKQHLFFBB68CA,坡道機械,0,
RPUPMLTLQHLFFBB09CA,坡道平面,0,28.12
RPWPMLMLQHLFFBB58CA,坡道平面,1550000,34.71
RPOQMLLKQHLFFBB67CA,坡道平面,0,
RPRNMLPKQHLFFBB08CA,坡道平面,0,13.52
RPRNMLPKQHLFFBB08CA,坡道平面,0,13.52
RPVNMLPJQHLFFBB38CA,坡道機械,0,
RPOOMLTLQHLFFBB38CA,坡道平面,1250000,28.12
RPOOMLTLQHLFFBB38CA,坡道平面,1250000,28.12
RPUPMLNJQHLFFBB28CA,坡道平面,0,25.81
RPVPMLMLQHLFFBB48CA,坡道平面,1600000,34.71
RPPPMLOJQHLFFBB87CA,坡道平面,0,
RPPOMLNJQHLFFBB67CA,坡道平面,1350000,36.17
RPXNMLRKQHLFFAB78CA,坡道平面,0,23.79
RPWOMLLKQHLFFAB18CA,坡道平面,0,21.17
RPWOMLLKQHLFFAB18CA,坡道平面,0,18.41
RPXNMLPJQHLFFAB48CA,坡道機械,0,14.05
RPROMLOJQHLFFAB87CA,坡道平面,0,
RPSOMLNJQHLFFAB87CA,坡道平面,580000,
RPPOMLKMQHLFFAB57CA,坡道平面,0,24.68
RPPOMLKMQHLFFAB57CA,坡道平面,0,24.68
RPSOMLTJQHLFFAB48CA,坡道平面,0,
RPSOMLSKQHLFFAB48CA,坡道機械,0,
RPSOMLSKQHLFFAB48CA,坡道機械,0,
RPQNMLMKQHLFFAB57CA,坡道平面,0,29.30
RPRQMLKKQHLFFBB87CA,坡道平面,0,30.06
RPRQMLKKQHLFFBB87CA,坡道平面,0,30.06
RPSNMLTJQHLFFBB48CA,坡道機械,0,
RPQSMLOJQHLFFBB28CA,坡道平面,0,15.09
RPPPMLKKQHLFFBB57CA,升降機械,0,
RPVNMLOJQHLFFCB38CA,坡道平面,0,28.40
RPVNMLOJQHLFFCB38CA,坡道平面,0,28.40
RPTNMLLJRHLFFBB87CA,坡道機械,0,
RPXOMLOJQHLFFCB68CA,坡道平面,0,
RPWOMLPJQHLFFCB68CA,坡道平面,0,34.71
RPOOMLOJQHLFFCB77CA,坡道平面,0,
RPQQMLLJRHLFFBB87CA,坡道平面,0,
RPOOMLSJQHLFFCB18CA,坡道平面,0,
RPQNMLKKQHLFFCB57CA,坡道機械,0,15.07
RPPQMLMKQHLFFCB97CA,坡道平面,0,29.94
RPPQMLMKQHLFFCB97CA,坡道平面,0,25.83
RPOPMLMLQHLFFCB87CA,坡道平面,1700000,29.03
RPSNMLQKQHLFFCB38CA,坡道機械,0,
RPSNMLQKQHLFFCB38CA,坡道機械,0,
RPOPMLMLQHLFFCB87CA,坡道平面,1700000,29.03
RPSNMLQKQHLFFCB38CA,坡道機械,0,
RPXNMLOJQHLFFAL76CA,坡道平面,500000,
RPXNMLOJQHLFFAL76CA,坡道機械,200000,
RPUOMLOJQHLFFAL56CA,坡道平面,0,
RPVNMLPLQHLFFCB68CA,坡道平面,0,
RPVNMLPLQHLFFCB68CA,坡道平面,0,
RPVNMLPLQHLFFCB68CA,坡道平面,0,
RPVNMLPLQHLFFCB68CA,坡道平面,0,
RPVNMLPLQHLFFCB68CA,坡道平面,0,
RPVNMLMKQHLFFAL09CA,坡道機械,0,
RPSOMLSJQHLFFCL96CA,坡道機械,0,
RPOPMLPJQHLFFFL66CA,坡道平面,0,
RPPOMLOJQHLFFFL56CA,坡道機械,0,
RPVNMLTJQHLFFGL67CA,坡道平面,0,27.22
RPSNMLLKQHLFFHL76CA,坡道平面,0,34.65
